_id,name,subjectName,subjectCode,catalogNumber,academicCareer,semester,year,sectionType,sectionCode,classNumber,session,days[0],days[1],days[2],days[3],days[4],days[5],days[6],timeStart,timeEnd,classroom,instructor[0],instructor[1],instructor[2],instructor[3],instructor[4],instructor[5],instructor[6],instructor[7],instructor[8],instructor[9],instructor[10],instructor[11],instructor[12],instructor[13],startDate,endDate,capacity,waitlistCapacity,multipleMeetings,dateTimeRetrieved,days[0][0],days[1][0],days[2][0],days[0][1],days[0][2],days[1][1],days[0][3],days[0][4],days[1][2],days[1][3],days[1][4],days[1][5],days[1][6],days[3][0],days[4][0],days[2][1],days[4][1],days[5][0],days[6][0],days[7][0],days[8][0],days[2][2],days[3][1],days[2][3],days[3][2],days[3][3],days[4][2],days[4][3],timeStart[0],timeStart[1],timeStart[2],timeStart[3],timeStart[4],timeStart[5],timeStart[6],timeStart[7],timeStart[8],timeEnd[0],timeEnd[1],timeEnd[2],timeEnd[3],timeEnd[4],timeEnd[5],timeEnd[6],timeEnd[7],timeEnd[8],classroom[0],classroom[1],classroom[2],classroom[3],classroom[4],classroom[5],classroom[6],classroom[7],classroom[8],instructor[0][0],instructor[1][0],instructor[2][0],instructor[3][0],instructor[0][1],instructor[1][1],instructor[2][1],instructor[3][1],instructor[4][0],instructor[4][1],instructor[5][0],instructor[1][2],instructor[1][3],instructor[0][2],instructor[0][3],instructor[0][4],instructor[1][4],instructor[0][5],instructor[1][5],instructor[2][2],instructor[2][3],instructor[2][4],instructor[2][5],instructor[6][0],instructor[7][0],instructor[5][1],instructor[6][1],instructor[7][1],instructor[8][0],instructor[3][2],instructor[3][3],instructor[3][4],instructor[3][5],instructor[4][2],instructor[4][3],instructor[4][4],instructor[4][5],instructor[5][2],instructor[6][2],instructor[7][2],startDate[0],startDate[1],startDate[2],startDate[3],startDate[4],startDate[5],startDate[6],startDate[7],startDate[8],endDate[0],endDate[1],endDate[2],endDate[3],endDate[4],endDate[5],endDate[6],endDate[7],endDate[8],reservedSeatsAvailable,reservedSeatsCapacity,topic[0],topic[1],topic[2],topic[3],topic[4]
67c083d6f212c01be3209cca,Advanced Spanish for Heritage Learners,Spanish,SPA,208,Undergraduate,Spring,2025,Lecture,EF,8207,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T13:35:00.000Z,Dooly Memorial 117,Sonia Behar,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:27:02.847Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cc7,Intermediate Spanish for Heritage Learners,Spanish,SPA,207,Undergraduate,Spring,2025,Lecture,GH,8157,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T15:45:00.000Z,Mahoney/Pearson Com 112,Sonia Behar,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:02.782Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cc8,Intermediate Spanish for Heritage Learners,Spanish,SPA,207,Undergraduate,Spring,2025,Lecture,P,8158,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T11:00:00.000Z,1900-01-01T12:15:00.000Z,Allen Hall 105,Reina Barreto,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:02.782Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cc9,Intermediate Spanish for Heritage Learners,Spanish,SPA,207,Undergraduate,Spring,2025,Lecture,Q,8159,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T13:45:00.000Z,Eaton Res College 145,Maytte Hernandez Lorenzo,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:02.782Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ccb,Advanced Spanish for Heritage Learners,Spanish,SPA,208,Undergraduate,Spring,2025,Lecture,P,8208,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T11:00:00.000Z,1900-01-01T12:15:00.000Z,Allen Hall 109,Maidelin Rodriguez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:27:02.847Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ccc,Interpreting Literary and Cultural Texts in Spanish,Spanish,SPA,301,Undergraduate,Spring,2025,SEM,J,10896,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T18:20:00.000Z,Dooly Memorial 212,Elena Grau-Lleveria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:02.908Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ccd,Interpreting Literary and Cultural Texts in Spanish,Spanish,SPA,301,Undergraduate,Spring,2025,SEM,QEP,8170,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T11:00:00.000Z,1900-01-01T12:15:00.000Z,Merrick 217,Gema Perez Sanchez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:02.908Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cce,The Culture of Spain,Spanish,SPA,302,Undergraduate,Spring,2025,Lecture,R,8196,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T14:00:00.000Z,1900-01-01T15:15:00.000Z,Allen Hall 106,Nadiyah Aamer,Gema Perez Sanchez,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:02.943Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ccf,The Cultures of Spanish America,Spanish,SPA,303,Undergraduate,Spring,2025,SEM,GH,8070,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T15:45:00.000Z,Merrick 205,Thomas Matusiak,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,17,300,False,2025-04-11T23:27:03.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd0,The Cultures of Spanish America,Spanish,SPA,303,Undergraduate,Spring,2025,SEM,P,8071,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T11:00:00.000Z,1900-01-01T12:15:00.000Z,Merrick 205,Bridget Arce,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,17,300,False,2025-04-11T23:27:03.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd1,Interpreting Literary and Cultural Texts in Spanish for Heritage/Native Speakers,Spanish,SPA,307,Undergraduate,Spring,2025,SEM,T,8052,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T18:20:00.000Z,Dooly Memorial 200,Viviana Diaz Balsera,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:03.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd2,Topics in Spanish and Spanish American Studies in Translation,Spanish,SPA,310,Undergraduate,Spring,2025,SEM,Q,9574,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T13:45:00.000Z,Dooly Memorial 312,Shai Cohen,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,4,300,False,2025-04-11T23:27:03.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd3,Topics in Spanish and Spanish American Studies in Translation,Spanish,SPA,310,Undergraduate,Spring,2025,SEM,SAP,8242,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Lillian Manzor,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,75,300,False,2025-04-11T23:27:03.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd4,Cinema from the Spanish-Speaking World in Translation,Spanish,SPA,318,Undergraduate,Spring,2025,HRK,QES,8254,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T15:30:00.000Z,1900-01-01T16:45:00.000Z,Dooly Memorial 112,Allison Schifani,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,13,300,False,2025-04-11T23:27:03.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd5,Introduction to Literary Themes,Spanish,SPA,321,Undergraduate,Spring,2025,SEM,GH,8130,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T15:45:00.000Z,Merrick 214F,Elena Grau-Lleveria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:27:03.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd6,Cultural Topics,Spanish,SPA,322,Undergraduate,Spring,2025,SEM,SAP,8015,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Lillian Manzor,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,30,300,False,2025-04-11T23:27:03.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd7,Migration Studies,Spanish,SPA,340,Undergraduate,Spring,2025,Lecture,R,8253,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T14:00:00.000Z,1900-01-01T15:15:00.000Z,Merrick 308A,Bridget Arce,Savannah Saavedra,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,17,300,False,2025-04-11T23:27:03.251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd8,Colonial Spanish American Topics,Spanish,SPA,353,Undergraduate,Spring,2025,Lecture,Q,8085,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T12:30:00.000Z,1900-01-01T13:45:00.000Z,Merrick 321,Viviana Diaz Balsera,Lourdes Schmader,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,17,300,False,2025-04-11T23:27:03.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cd9,Spanish Internship,Spanish,SPA,394,Undergraduate,Spring,2025,PRA,T,8243,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T18:20:00.000Z,Dooly Memorial 113,Shai Cohen,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,5,300,False,2025-04-11T23:27:03.327Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cda,Topics in Hispanic Linguistics,Spanish,SPA,422,Undergraduate,Spring,2025,SEM,J,8224,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T18:20:00.000Z,Dooly Memorial 113,Andrew Lynch,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:03.362Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cdb,"Medical, Cultural and Bioethical Debates in Spanish",Spanish,SPA,433,Undergraduate,Spring,2025,Lecture,O,8033,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T09:30:00.000Z,1900-01-01T10:45:00.000Z,Allen Hall 109,Maidelin Rodriguez,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,20,300,False,2025-04-11T23:27:03.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cdc,Cultural Debates: Public Speaking on Societal Issues,Spanish,SPA,446,Undergraduate,Spring,2025,Lecture,EF,8168,Regular Academic,Monday,Wednesday,,,,,,1900-01-01T12:20:00.000Z,1900-01-01T13:35:00.000Z,Merrick 210.01,Ager Gondra,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:27:03.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cdd,Capstone,Spanish,SPA,501,Undergraduate,Spring,2025,Lecture,O,8205,Regular Academic,Tuesday,Thursday,,,,,,1900-01-01T09:30:00.000Z,1900-01-01T10:45:00.000Z,Merrick 205,Tracy Devine Guzmán,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:27:03.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cde,Capstone,Spanish,SPA,501,Undergraduate,Spring,2025,Lecture,SAP,8206,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Lillian Manzor,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,15,300,False,2025-04-11T23:27:03.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209cdf,Directed Readings,Spanish,SPA,592,Undergraduate,Spring,2025,THI,01,8034,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Omar Vargas,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,5,300,False,2025-04-11T23:27:03.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ce0,Directed Readings,Spanish,SPA,592,Undergraduate,Spring,2025,THI,02,8035,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Shai Cohen,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,2,300,False,2025-04-11T23:27:03.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ce1,Senior Honors Thesis I,Spanish,SPA,594,Undergraduate,Spring,2025,THI,01,8019,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Elena Grau-Lleveria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,2,300,False,2025-04-11T23:27:03.618Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ce2,Senior Honors Thesis I,Spanish,SPA,594,Undergraduate,Spring,2025,THI,02,8020,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,To Be Announced,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,2,300,False,2025-04-11T23:27:03.618Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ce3,Senior Honors Thesis II,Spanish,SPA,595,Undergraduate,Spring,2025,THI,01,8132,Regular Academic,TBA,,,,,,,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,Arranged Arranged,Ager Gondra,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,2,300,False,2025-04-11T23:27:03.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c083d6f212c01be3209ce4,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,1D,6919,Regular Academic,Monday,,,,,,,1900-01-01T11:15:00.000Z,1900-01-01T14:00:00.000Z,Communication Intl 2057,Neri Garcia,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,1.0,,,,,
67c083d6f212c01be3209ce5,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,1G,6920,Regular Academic,Monday,,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T17:15:00.000Z,Wolfson 3034,Alexander Heria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,1.0,,,,,
67c083d6f212c01be3209ce6,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,1K,6921,Regular Academic,Monday,,,,,,,1900-01-01T18:35:00.000Z,1900-01-01T21:20:00.000Z,Wolfson 3033,Alexander Heria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,1.0,,,,,
67c083d6f212c01be3209ce7,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,1R,6922,Regular Academic,Tuesday,,,,,,,1900-01-01T14:00:00.000Z,1900-01-01T16:45:00.000Z,Wolfson 3032,Kim Llerena,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,1.0,,,,,
67c083d6f212c01be3209ce8,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,1T,6923,Regular Academic,Tuesday,,,,,,,1900-01-01T17:05:00.000Z,1900-01-01T19:50:00.000Z,Wolfson 3032,Kim Llerena,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,1.0,,,,,
67c083d6f212c01be3209ce9,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,1U,6924,Regular Academic,Tuesday,,,,,,,1900-01-01T18:35:00.000Z,1900-01-01T21:20:00.000Z,Communication Intl 2054,Michelle Rofe,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,1.0,,,,,
67c083d6f212c01be3209cea,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,4G,6926,Regular Academic,Wednesday,,,,,,,1900-01-01T14:30:00.000Z,1900-01-01T17:15:00.000Z,Wolfson 3035,Alexander Heria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,1.0,,,,,
67c083d6f212c01be3209ceb,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,4K,6927,Regular Academic,Wednesday,,,,,,,1900-01-01T18:35:00.000Z,1900-01-01T21:20:00.000Z,Wolfson 3035,Alexander Heria,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,1.0,,,,,
67c083d6f212c01be3209cec,Graphic Design for Strategic Communication,Strategic Communication,STC,102,Undergraduate,Spring,2025,Laboratory,5K,6928,Regular Academic,Wednesday,,,,,,,1900-01-01T18:35:00.000Z,1900-01-01T21:20:00.000Z,Communication Intl 2057,Maximiliano Barrios,,,,,,,,,,,,,,2025-01-13T00:00:00.000Z,2025-04-28T00:00:00.000Z,16,300,False,2025-04-11T23:27:08.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
